Hospital_ID,District,City,State,City_Type,Hospital_Name,Reference_Period_AU595,Total_Beds,ICU_Beds,Non_ICU_Beds,Available_Beds,ICU_Rooms,General_Ward_Rooms,Private_Rooms,Semi_Private_Rooms,Emergency_Rooms,Operation_Theatres,Isolation_Rooms,Total_Rooms,Ventilators,Oxygen_Concentrators,ECG_Machines,Defibrillators,Pulse_Oximeters,CT_Scan,X_Ray_Machines,Ultrasound_Units,Blood_Analyzers,Patient_Monitors,Doctors_General_Physician,Doctors_Pulmonologist,Doctors_Cardiologist,Doctors_Intensivist,Doctors_Anesthesiologist,Doctors_Surgeon,Doctors_Radiologist,Doctors_Neurologist,Doctors_Orthopedic,Doctors_Pediatrician,Total_Doctors,Assurance_Available_Time,AU595_State_Rural_Hospitals,AU595_State_Urban_Hospitals,AU595_State_Total_Hospitals,AU595_State_Rural_Beds,AU595_State_Urban_Beds,AU595_State_Total_Beds
MH-1671,Wardha,Sevagram,Maharashtra,Semi-Urban,Community Trauma Centre Sevagram,31.08.2020,14,4,10,9,1,1,1,1,1,1,3,9,3,11,2,2,24,0,3,2,3,8,2,2,1,1,1,1,1,1,1,2,13,55 minutes,365,149,514,10950,22078,33028
MH-1672,Wardha,Arvi,Maharashtra,Rural,Jeevan Hospital & ICU Arvi,31.08.2020,10,3,7,6,1,1,2,2,1,1,2,10,3,9,2,2,20,0,2,1,3,6,2,2,1,1,1,1,1,0,0,2,11,55 minutes,365,149,514,10950,22078,33028
MH-1673,Wardha,Arvi,Maharashtra,Rural,Rural Hospital Arvi,31.08.2020,10,2,8,10,1,1,1,2,1,1,3,10,2,6,3,2,18,0,1,1,3,6,2,2,1,1,1,1,1,1,0,0,10,33 minutes,365,149,514,10950,22078,33028
MH-1674,Wardha,Hinganghat,Maharashtra,Semi-Urban,Jan Trauma Centre Hinganghat,31.08.2020,14,6,8,10,1,1,1,2,1,1,2,9,4,7,2,2,23,0,2,1,1,8,2,2,1,1,1,1,2,0,2,1,13,36 minutes,365,149,514,10950,22078,33028
MH-1675,Wardha,Hinganghat,Maharashtra,Semi-Urban,Health Health Care Hinganghat,31.08.2020,14,7,7,9,1,1,2,1,1,1,5,12,6,12,2,1,19,0,1,2,2,8,2,2,1,1,1,1,2,0,0,2,12,49 minutes,365,149,514,10950,22078,33028
MH-1676,Wardha,Deoli,Maharashtra,Rural,Public Health Care Deoli,31.08.2020,9,2,7,9,1,1,1,1,1,1,2,8,3,7,3,2,9,0,1,1,2,5,2,1,1,1,1,1,1,0,1,0,9,36 minutes,365,149,514,10950,22078,33028
MH-1677,Wardha,Deoli,Maharashtra,Rural,Taluka Medical Trust Deoli,31.08.2020,11,1,10,11,1,1,2,1,1,1,3,10,1,9,2,2,11,0,1,1,3,6,2,1,1,1,1,1,1,0,1,0,9,41 minutes,365,149,514,10950,22078,33028
MH-1678,Wardha,Samudrapur,Maharashtra,Rural,Sub-District Hospital & ICU Samudrapur,31.08.2020,7,1,6,6,1,1,1,2,1,1,2,9,1,8,3,2,11,0,3,1,3,4,2,2,1,1,1,1,2,1,2,0,13,44 minutes,365,149,514,10950,22078,33028
MH-1679,Wardha,Samudrapur,Maharashtra,Rural,Taluka General Hospital Samudrapur,31.08.2020,9,2,7,9,1,1,1,1,1,1,2,8,2,7,2,1,16,0,3,2,3,5,3,1,1,1,1,1,1,0,1,2,12,35 minutes,365,149,514,10950,22078,33028
MH-1680,Wardha,Seloo,Maharashtra,Rural,Village Health Medical Centre Seloo,31.08.2020,6,1,5,5,1,1,1,2,1,1,3,10,2,8,3,1,12,0,1,1,1,3,3,1,1,1,1,1,2,0,2,1,13,44 minutes,365,149,514,10950,22078,33028
MH-1681,Wardha,Seloo,Maharashtra,Rural,Jeevan Nursing Home Seloo,31.08.2020,7,1,6,6,1,1,1,2,1,1,2,9,1,6,2,1,12,0,1,2,3,4,2,1,1,1,1,1,2,1,2,0,12,47 minutes,365,149,514,10950,22078,33028
MH-1682,Wardha,Ashti,Maharashtra,Rural,Sub-District Nursing Home Ashti,31.08.2020,8,3,5,6,1,1,2,1,1,1,2,9,3,8,2,1,16,0,3,1,1,4,3,1,1,1,1,1,1,1,0,1,11,55 minutes,365,149,514,10950,22078,33028
MH-1683,Wardha,Ashti,Maharashtra,Rural,Government Health Care Ashti,31.08.2020,8,2,6,7,1,1,2,1,1,1,2,9,3,8,3,2,16,0,2,1,2,4,3,1,1,1,1,1,2,1,2,2,15,37 minutes,365,149,514,10950,22078,33028
MH-1684,Chandrapur,Chandrapur City,Maharashtra,Urban,Wockhardt Health Care Chandrapur City,31.08.2020,37,12,25,31,3,4,5,3,1,2,6,24,10,19,2,1,46,1,2,2,2,22,3,4,1,2,2,2,2,1,2,0,19,30 minutes,365,149,514,10950,22078,33028
MH-1685,Chandrapur,Chandrapur City,Maharashtra,Urban,Metro Medical Centre Chandrapur City,31.08.2020,37,8,29,26,2,4,5,2,1,2,2,18,6,23,3,5,37,1,2,1,3,22,5,1,1,1,1,2,1,1,1,1,15,25 minutes,365,149,514,10950,22078,33028
MH-1686,Chandrapur,Chandrapur City,Maharashtra,Urban,Horizon Hospital & ICU Chandrapur City,31.08.2020,48,9,39,38,2,6,6,2,1,2,5,24,8,26,3,2,56,1,2,2,3,28,5,1,1,1,2,3,2,0,2,0,17,18 minutes,365,149,514,10950,22078,33028
MH-1687,Chandrapur,Chandrapur City,Maharashtra,Urban,Unity Medical Centre Chandrapur City,31.08.2020,42,9,33,40,2,5,5,3,1,1,3,20,9,26,3,2,50,1,2,2,1,25,4,2,1,1,1,2,1,0,1,2,15,27 minutes,365,149,514,10950,22078,33028
MH-1688,Chandrapur,Ballarpur,Maharashtra,Urban,Aarogyam Medical Trust Ballarpur,31.08.2020,32,7,25,22,1,4,1,3,1,1,2,13,6,20,3,4,40,1,2,1,3,19,4,2,1,1,1,1,1,0,1,2,14,35 minutes,365,149,514,10950,22078,33028
MH-1689,Chandrapur,Ballarpur,Maharashtra,Urban,Ekta Medical Trust Ballarpur,31.08.2020,35,8,27,22,2,4,2,1,1,1,3,14,8,19,2,3,35,1,1,2,1,21,4,2,1,1,2,2,2,0,1,1,16,26 minutes,365,149,514,10950,22078,33028
MH-1690,Chandrapur,Ballarpur,Maharashtra,Urban,Fortis Super Speciality Hospital Ballarpur,31.08.2020,25,8,17,17,2,2,2,1,1,1,2,11,6,13,3,4,30,1,1,1,3,15,3,1,1,1,2,1,1,1,0,1,12,20 minutes,365,149,514,10950,22078,33028
MH-1691,Chandrapur,Warora,Maharashtra,Semi-Urban,Municipal Nursing Home Warora,31.08.2020,19,4,15,14,1,2,2,2,1,1,3,12,4,10,2,2,27,0,2,2,1,11,3,2,1,1,1,1,2,1,0,0,12,53 minutes,365,149,514,10950,22078,33028
MH-1692,Chandrapur,Warora,Maharashtra,Semi-Urban,Panchayat Hospital & ICU Warora,31.08.2020,11,2,9,9,1,1,1,2,1,1,2,9,3,9,3,1,19,0,1,2,3,6,2,1,1,1,1,1,1,0,0,0,8,32 minutes,365,149,514,10950,22078,33028
MH-1693,Chandrapur,Chimur,Maharashtra,Rural,Gramin Hospital & ICU Chimur,31.08.2020,11,3,8,11,1,1,2,2,1,1,2,10,3,7,2,1,11,0,2,2,2,6,2,2,1,1,1,1,1,1,1,1,12,43 minutes,365,149,514,10950,22078,33028
MH-1694,Chandrapur,Chimur,Maharashtra,Rural,Swasthya Medical Centre Chimur,31.08.2020,11,1,10,8,1,1,1,1,1,1,2,8,2,7,3,1,11,0,1,2,3,6,3,2,1,1,1,1,1,0,2,0,12,34 minutes,365,149,514,10950,22078,33028
MH-1695,Chandrapur,Bhadravati,Maharashtra,Semi-Urban,Arogya Super Speciality Hospital Bhadravati,31.08.2020,20,5,15,20,1,2,2,2,1,1,2,11,6,12,2,1,26,0,3,1,1,12,4,1,1,1,1,2,1,0,2,2,15,32 minutes,365,149,514,10950,22078,33028
MH-1696,Chandrapur,Bhadravati,Maharashtra,Semi-Urban,Regional Trauma Centre Bhadravati,31.08.2020,17,4,13,14,1,2,2,1,1,1,4,12,3,9,3,2,24,0,2,2,3,10,3,2,1,1,1,1,2,0,2,0,13,37 minutes,365,149,514,10950,22078,33028
MH-1697,Chandrapur,Mul,Maharashtra,Rural,Public General Hospital Mul,31.08.2020,6,1,5,4,1,1,1,1,1,1,2,8,1,8,3,1,16,0,2,1,1,3,2,2,1,1,1,1,1,0,0,1,10,58 minutes,365,149,514,10950,22078,33028
MH-1698,Chandrapur,Mul,Maharashtra,Rural,Block Health Care Mul,31.08.2020,9,2,7,6,1,1,1,2,1,1,3,10,2,9,2,2,12,0,3,1,1,5,2,1,1,1,1,1,2,1,1,1,12,55 minutes,365,149,514,10950,22078,33028
MH-1699,Chandrapur,Nagbhid,Maharashtra,Rural,Jeevan Trauma Centre Nagbhid,31.08.2020,8,1,7,8,1,1,1,2,1,1,3,10,2,6,3,2,17,0,2,1,1,4,2,2,1,1,1,1,1,1,0,0,10,59 minutes,365,149,514,10950,22078,33028
MH-1700,Chandrapur,Nagbhid,Maharashtra,Rural,Government Hospital & ICU Nagbhid,31.08.2020,8,1,7,5,1,1,2,2,1,1,3,11,2,6,2,1,10,0,1,1,3,4,2,1,1,1,1,1,1,0,0,0,8,52 minutes,365,149,514,10950,22078,33028
MH-1701,Chandrapur,Gondpipri,Maharashtra,Rural,Government Health Care Gondpipri,31.08.2020,4,1,3,3,1,1,2,1,1,1,2,9,2,6,3,1,7,0,3,2,1,2,2,1,1,1,1,1,1,1,2,0,11,60 minutes,365,149,514,10950,22078,33028
MH-1702,Chandrapur,Gondpipri,Maharashtra,Rural,Rural Medical Trust Gondpipri,31.08.2020,10,2,8,10,1,1,2,1,1,1,3,10,1,6,2,2,20,0,1,1,2,6,2,1,1,1,1,1,1,0,2,1,11,60 minutes,365,149,514,10950,22078,33028
MH-1703,Chandrapur,Rajura,Maharashtra,Rural,Sub-District Medical Centre Rajura,31.08.2020,10,2,8,9,1,1,2,1,1,1,2,9,3,6,2,1,12,0,1,2,2,6,2,2,1,1,1,1,1,0,0,1,10,49 minutes,365,149,514,10950,22078,33028
MH-1704,Chandrapur,Rajura,Maharashtra,Rural,Primary Health Multispeciality Hospital Rajura,31.08.2020,6,1,5,4,1,1,1,2,1,1,2,9,1,8,3,1,9,0,3,1,1,3,2,2,1,1,1,1,2,0,2,0,12,35 minutes,365,149,514,10950,22078,33028
MH-1705,Chandrapur,Jiwati,Maharashtra,Rural,Jeevan Hospital & ICU Jiwati,31.08.2020,7,2,5,5,1,1,2,2,1,1,2,10,3,6,2,2,7,0,3,2,1,4,2,2,1,1,1,1,1,0,2,1,12,52 minutes,365,149,514,10950,22078,33028
MH-1706,Chandrapur,Korpana,Maharashtra,Rural,Rural Health Care Korpana,31.08.2020,4,1,3,4,1,1,1,1,1,1,2,8,2,6,3,1,5,0,1,2,1,2,2,1,1,1,1,1,2,1,1,1,12,30 minutes,365,149,514,10950,22078,33028
MH-1707,Chandrapur,Sindewahi,Maharashtra,Rural,Swasthya Multispeciality Hospital Sindewahi,31.08.2020,9,2,7,9,1,1,2,1,1,1,2,9,2,4,3,1,16,0,1,2,2,5,2,1,1,1,1,1,2,1,2,0,12,46 minutes,365,149,514,10950,22078,33028
MH-1708,Chandrapur,Sindewahi,Maharashtra,Rural,Primary Medical Centre Sindewahi,31.08.2020,4,1,3,3,1,1,2,2,1,1,2,10,1,4,2,1,7,0,3,2,1,2,2,1,1,1,1,1,2,1,2,2,14,41 minutes,365,149,514,10950,22078,33028
MH-1709,Chandrapur,Brahmapuri,Maharashtra,Semi-Urban,Community General Hospital Brahmapuri,31.08.2020,15,2,13,13,1,2,1,1,1,1,2,9,2,9,3,1,18,0,2,2,1,9,2,1,1,1,1,1,1,0,2,0,10,47 minutes,365,149,514,10950,22078,33028
MH-1710,Chandrapur,Brahmapuri,Maharashtra,Semi-Urban,Taluka Trauma Centre Brahmapuri,31.08.2020,19,4,15,15,1,2,2,1,1,1,2,10,3,12,2,2,27,0,1,1,3,11,2,2,1,1,1,1,1,0,2,0,11,31 minutes,365,149,514,10950,22078,33028
MH-1711,Chandrapur,Pombhurna,Maharashtra,Rural,Primary Health Nursing Home Pombhurna,31.08.2020,6,1,5,6,1,1,1,1,1,1,3,9,1,8,2,2,7,0,1,2,2,3,3,1,1,1,1,1,2,0,0,2,12,47 minutes,365,149,514,10950,22078,33028
MH-1712,Gadchiroli,Gadchiroli City,Maharashtra,Semi-Urban,General Nursing Home Gadchiroli City,31.08.2020,16,6,10,13,1,1,2,2,1,1,2,10,5,13,3,3,23,0,1,1,1,9,4,1,1,1,1,1,2,0,1,1,13,48 minutes,365,149,514,10950,22078,33028
MH-1713,Gadchiroli,Gadchiroli City,Maharashtra,Semi-Urban,Lok Multispeciality Hospital Gadchiroli City,31.08.2020,21,5,16,19,1,2,3,2,1,1,2,12,6,13,2,1,21,1,2,2,2,12,3,1,1,1,1,1,1,0,0,1,10,21 minutes,365,149,514,10950,22078,33028
MH-1714,Gadchiroli,Armori,Maharashtra,Rural,Jeevan Medical Trust Armori,31.08.2020,9,2,7,8,1,1,1,2,1,1,3,10,3,8,2,2,18,0,1,2,1,5,3,2,1,1,1,1,1,1,2,2,15,46 minutes,365,149,514,10950,22078,33028
MH-1715,Gadchiroli,Armori,Maharashtra,Rural,Swasthya Health Care Armori,31.08.2020,8,2,6,8,1,1,2,2,1,1,2,10,1,7,3,1,14,0,2,2,1,4,2,1,1,1,1,1,2,1,0,1,11,54 minutes,365,149,514,10950,22078,33028
MH-1716,Gadchiroli,Bhamragad,Maharashtra,Rural,Gram Hospital Bhamragad,31.08.2020,6,1,5,4,1,1,2,1,1,1,2,9,2,7,3,1,15,0,2,1,1,3,3,1,1,1,1,1,1,0,1,0,10,56 minutes,365,149,514,10950,22078,33028
MH-1717,Gadchiroli,Aheri,Maharashtra,Rural,Civil Multispeciality Hospital Aheri,31.08.2020,9,2,7,9,1,1,2,1,1,1,3,10,3,9,3,1,17,0,1,1,2,5,3,2,1,1,1,1,1,1,0,2,13,47 minutes,365,149,514,10950,22078,33028
MH-1718,Gadchiroli,Aheri,Maharashtra,Rural,Gram Medical Trust Aheri,31.08.2020,9,2,7,6,1,1,2,1,1,1,2,9,2,8,2,2,17,0,2,2,1,5,3,1,1,1,1,1,1,1,1,1,12,32 minutes,365,149,514,10950,22078,33028
MH-1719,Gadchiroli,Kurkheda,Maharashtra,Rural,Block Medical Centre Kurkheda,31.08.2020,7,1,6,5,1,1,1,2,1,1,2,9,2,3,2,2,17,0,3,2,1,4,3,2,1,1,1,1,2,1,2,2,16,38 minutes,365,149,514,10950,22078,33028
MH-1720,Gadchiroli,Chamorshi,Maharashtra,Rural,Primary General Hospital Chamorshi,31.08.2020,7,2,5,5,1,1,2,1,1,1,2,9,2,3,3,2,7,0,2,1,1,4,2,1,1,1,1,1,2,0,1,2,12,52 minutes,365,149,514,10950,22078,33028
MH-1721,Gadchiroli,Chamorshi,Maharashtra,Rural,Primary Health Nursing Home Chamorshi,31.08.2020,4,1,3,3,1,1,2,1,1,1,2,9,1,6,2,2,13,0,2,1,2,2,2,2,1,1,1,1,2,0,0,2,12,48 minutes,365,149,514,10950,22078,33028
MH-1722,Gadchiroli,Desaiganj,Maharashtra,Rural,Sub-District Medical Trust Desaiganj,31.08.2020,5,2,3,4,1,1,1,2,1,1,3,10,2,6,2,1,13,0,3,1,2,3,3,1,1,1,1,1,1,1,1,1,12,56 minutes,365,149,514,10950,22078,33028
MH-1723,Gadchiroli,Desaiganj,Maharashtra,Rural,Government Trauma Centre Desaiganj,31.08.2020,8,2,6,7,1,1,1,1,1,1,2,8,1,8,2,2,18,0,3,1,1,4,3,1,1,1,1,1,2,1,0,1,12,46 minutes,365,149,514,10950,22078,33028
MH-1724,Gadchiroli,Etapalli,Maharashtra,Rural,Swasthya Medical Centre Etapalli,31.08.2020,5,1,4,3,1,1,2,1,1,1,3,10,1,3,3,2,9,0,2,1,2,3,2,2,1,1,1,1,1,0,2,1,12,45 minutes,365,149,514,10950,22078,33028
MH-1725,Gadchiroli,Korchi,Maharashtra,Rural,Gram General Hospital Korchi,31.08.2020,3,1,2,3,1,1,1,1,1,1,2,8,2,2,3,1,11,0,3,1,2,1,2,2,1,1,1,1,1,1,1,1,12,60 minutes,365,149,514,10950,22078,33028
MH-1726,Gadchiroli,Mulchera,Maharashtra,Rural,Public Medical Trust Mulchera,31.08.2020,5,0,5,3,1,1,1,1,1,1,2,8,2,6,2,2,14,0,3,2,2,3,3,1,1,1,1,1,2,1,1,2,14,51 minutes,365,149,514,10950,22078,33028
MH-1727,Gadchiroli,Sironcha,Maharashtra,Rural,Government Nursing Home Sironcha,31.08.2020,6,1,5,5,1,1,2,1,1,1,2,9,1,4,3,1,11,0,1,1,2,3,2,1,1,1,1,1,1,1,1,0,10,49 minutes,365,149,514,10950,22078,33028
MH-1728,Gondia,Gondia City,Maharashtra,Urban,Global Hospital Gondia City,31.08.2020,36,10,26,36,2,4,1,2,1,2,5,17,8,22,3,2,40,1,3,2,1,21,3,3,2,2,2,2,2,1,1,1,19,45 minutes,365,149,514,10950,22078,33028
MH-1729,Gondia,Gondia City,Maharashtra,Urban,Life Nursing Home Gondia City,31.08.2020,30,9,21,25,2,3,4,2,1,1,3,16,8,18,3,5,30,1,3,2,2,18,4,1,1,1,1,2,1,0,1,1,13,42 minutes,365,149,514,10950,22078,33028
MH-1730,Gondia,Gondia City,Maharashtra,Urban,Sparsh Medical Trust Gondia City,31.08.2020,33,7,26,23,1,4,4,2,1,2,3,17,6,20,3,2,33,1,1,2,1,19,3,1,1,1,1,2,1,1,1,1,13,22 minutes,365,149,514,10950,22078,33028
MH-1731,Gondia,Tirora,Maharashtra,Semi-Urban,Taluka Medical Centre Tirora,31.08.2020,15,3,12,14,1,2,2,2,1,1,2,11,3,12,2,1,20,0,3,2,3,9,4,2,1,1,1,1,1,0,1,2,14,35 minutes,365,149,514,10950,22078,33028
MH-1732,Gondia,Tirora,Maharashtra,Semi-Urban,Taluka General Hospital Tirora,31.08.2020,11,2,9,9,1,1,2,1,1,1,2,9,2,5,3,2,13,0,3,2,2,6,2,2,1,1,1,1,1,0,0,0,9,41 minutes,365,149,514,10950,22078,33028
MH-1733,Gondia,Arjuni Morgaon,Maharashtra,Rural,Civil Super Speciality Hospital Arjuni Morgaon,31.08.2020,6,2,4,4,1,1,2,2,1,1,2,10,1,6,3,1,11,0,2,1,2,3,2,1,1,1,1,1,2,1,0,0,10,40 minutes,365,149,514,10950,22078,33028
MH-1734,Gondia,Arjuni Morgaon,Maharashtra,Rural,Sub-District Hospital & ICU Arjuni Morgaon,31.08.2020,5,2,3,5,1,1,2,1,1,1,2,9,1,3,2,1,12,0,2,2,3,3,3,2,1,1,1,1,2,0,0,2,13,57 minutes,365,149,514,10950,22078,33028
MH-1735,Gondia,Amgaon,Maharashtra,Rural,Primary Hospital & ICU Amgaon,31.08.2020,7,2,5,5,1,1,1,2,1,1,2,9,1,3,3,2,7,0,3,1,1,4,3,1,1,1,1,1,2,0,0,1,11,40 minutes,365,149,514,10950,22078,33028
MH-1736,Gondia,Amgaon,Maharashtra,Rural,Sub-District Trauma Centre Amgaon,31.08.2020,6,2,4,6,1,1,2,2,1,1,3,11,1,8,2,1,12,0,2,2,3,3,2,2,1,1,1,1,1,1,1,1,12,36 minutes,365,149,514,10950,22078,33028
MH-1737,Gondia,Deori,Maharashtra,Rural,Jeevan Medical Trust Deori,31.08.2020,5,2,3,3,1,1,2,2,1,1,2,10,1,5,2,2,13,0,1,1,3,3,3,2,1,1,1,1,1,1,2,2,15,31 minutes,365,149,514,10950,22078,33028
MH-1738,Gondia,Deori,Maharashtra,Rural,Swasthya Trauma Centre Deori,31.08.2020,11,1,10,8,1,1,1,2,1,1,2,9,2,10,2,2,12,0,2,2,3,6,2,1,1,1,1,1,1,1,2,1,12,50 minutes,365,149,514,10950,22078,33028
MH-1739,Gondia,Salekasa,Maharashtra,Rural,Block Health Care Salekasa,31.08.2020,9,2,7,8,1,1,1,1,1,1,2,8,1,8,2,1,10,0,3,2,1,5,2,1,1,1,1,1,1,0,0,0,8,58 minutes,365,149,514,10950,22078,33028
MH-1740,Gondia,Salekasa,Maharashtra,Rural,Government Hospital & ICU Salekasa,31.08.2020,8,2,6,5,1,1,2,1,1,1,2,9,2,7,3,1,8,0,1,2,3,4,2,1,1,1,1,1,1,1,1,0,10,50 minutes,365,149,514,10950,22078,33028
MH-1741,Gondia,Goregaon,Maharashtra,Rural,Government Medical Trust Goregaon,31.08.2020,7,2,5,7,1,1,1,1,1,1,2,8,2,5,3,1,10,0,2,2,2,4,3,1,1,1,1,1,1,0,1,1,11,42 minutes,365,149,514,10950,22078,33028
MH-1742,Gondia,Goregaon,Maharashtra,Rural,Taluka Nursing Home Goregaon,31.08.2020,7,1,6,7,1,1,1,2,1,1,3,10,2,3,3,2,17,0,2,2,2,4,2,1,1,1,1,1,2,0,2,0,11,33 minutes,365,149,514,10950,22078,33028
MH-1743,Gondia,Sadak Arjuni,Maharashtra,Rural,Jeevan Hospital Sadak Arjuni,31.08.2020,7,1,6,5,1,1,2,1,1,1,3,10,1,7,3,1,15,0,3,1,2,4,3,1,1,1,1,1,2,0,1,2,13,46 minutes,365,149,514,10950,22078,33028
MH-1744,Gondia,Sadak Arjuni,Maharashtra,Rural,Primary Health General Hospital Sadak Arjuni,31.08.2020,8,2,6,8,1,1,1,1,1,1,2,8,2,8,3,1,13,0,1,2,3,4,2,1,1,1,1,1,2,1,0,2,12,58 minutes,365,149,514,10950,22078,33028
MH-1745,Bhandara,Bhandara City,Maharashtra,Semi-Urban,Township Multispeciality Hospital Bhandara City,31.08.2020,7,3,4,6,1,1,2,1,1,1,3,10,4,7,2,2,7,0,2,1,3,4,2,2,1,1,1,1,2,1,1,2,14,52 minutes,365,149,514,10950,22078,33028
MH-1746,Bhandara,Bhandara City,Maharashtra,Semi-Urban,Township Hospital Bhandara City,31.08.2020,24,6,18,17,1,3,3,2,1,1,2,13,5,15,2,1,25,1,3,1,2,14,2,3,1,1,1,2,2,0,0,0,12,45 minutes,365,149,514,10950,22078,33028
MH-1747,Bhandara,Bhandara City,Maharashtra,Semi-Urban,Jan Hospital Bhandara City,31.08.2020,6,3,3,5,1,1,1,1,1,1,3,9,4,8,3,2,8,0,1,2,3,3,2,1,1,1,1,1,2,0,0,2,11,52 minutes,365,149,514,10950,22078,33028
MH-1748,Bhandara,Tumsar,Maharashtra,Semi-Urban,General Super Speciality Hospital Tumsar,31.08.2020,9,1,8,9,1,1,2,2,1,1,2,10,1,9,3,1,14,0,2,2,1,5,2,1,1,1,1,1,2,0,2,0,11,46 minutes,365,149,514,10950,22078,33028
MH-1749,Bhandara,Tumsar,Maharashtra,Semi-Urban,Community Medical Trust Tumsar,31.08.2020,8,2,6,7,1,1,1,1,1,1,2,8,1,9,3,2,11,0,1,1,2,4,2,1,1,1,1,1,1,0,1,2,11,35 minutes,365,149,514,10950,22078,33028
MH-1750,Bhandara,Sakoli,Maharashtra,Rural,Sub-District Super Speciality Hospital Sakoli,31.08.2020,5,2,3,5,1,1,1,2,1,1,2,9,3,2,3,1,11,0,1,1,3,3,2,1,1,1,1,1,1,0,0,1,9,38 minutes,365,149,514,10950,22078,33028
MH-1751,Bhandara,Sakoli,Maharashtra,Rural,Swasthya Medical Centre Sakoli,31.08.2020,7,2,5,5,1,1,2,2,1,1,3,11,1,7,3,2,11,0,1,1,3,4,3,1,1,1,1,1,2,0,2,1,13,60 minutes,365,149,514,10950,22078,33028
MH-1752,Bhandara,Mohadi,Maharashtra,Rural,Jeevan Nursing Home Mohadi,31.08.2020,5,1,4,5,1,1,1,2,1,1,2,9,1,3,3,1,8,0,3,1,1,3,2,1,1,1,1,1,2,0,2,0,11,44 minutes,365,149,514,10950,22078,33028
MH-1753,Bhandara,Mohadi,Maharashtra,Rural,Jeevan Hospital & ICU Mohadi,31.08.2020,9,1,8,8,1,1,1,2,1,1,2,9,1,5,3,1,15,0,2,2,1,5,3,1,1,1,1,1,2,1,2,2,15,42 minutes,365,149,514,10950,22078,33028
MH-1754,Bhandara,Lakhani,Maharashtra,Rural,Primary Health Care Lakhani,31.08.2020,6,2,4,4,1,1,2,2,1,1,2,10,2,6,2,1,11,0,2,1,2,3,2,1,1,1,1,1,2,1,1,0,11,53 minutes,365,149,514,10950,22078,33028
MH-1755,Bhandara,Lakhani,Maharashtra,Rural,Government Multispeciality Hospital Lakhani,31.08.2020,6,2,4,4,1,1,2,1,1,1,2,9,2,5,2,1,13,0,3,2,3,3,2,2,1,1,1,1,1,0,1,2,12,52 minutes,365,149,514,10950,22078,33028
MH-1756,Bhandara,Pauni,Maharashtra,Rural,Jeevan Medical Trust Pauni,31.08.2020,7,2,5,7,1,1,1,1,1,1,2,8,3,8,2,1,17,0,1,2,3,4,3,1,1,1,1,1,1,0,0,0,9,41 minutes,365,149,514,10950,22078,33028
MH-1757,Bhandara,Pauni,Maharashtra,Rural,Public Hospital & ICU Pauni,31.08.2020,7,2,5,7,1,1,1,2,1,1,3,10,2,8,2,1,12,0,1,2,1,4,3,1,1,1,1,1,2,0,1,1,12,57 minutes,365,149,514,10950,22078,33028
MH-1758,Bhandara,Tiroda,Maharashtra,Rural,Primary Health Hospital Tiroda,31.08.2020,9,2,7,9,1,1,1,1,1,1,2,8,2,9,3,1,12,0,3,1,1,5,2,1,1,1,1,1,1,0,2,2,12,58 minutes,365,149,514,10950,22078,33028
MH-1759,Bhandara,Tiroda,Maharashtra,Rural,Sub-District General Hospital Tiroda,31.08.2020,8,2,6,6,1,1,2,2,1,1,2,10,1,4,3,1,11,0,3,2,3,4,3,1,1,1,1,1,2,1,0,0,11,60 minutes,365,149,514,10950,22078,33028
MH-1760,Ratnagiri,Ratnagiri City,Maharashtra,Semi-Urban,Panchayat Multispeciality Hospital Ratnagiri City,31.08.2020,20,2,18,20,1,3,2,1,1,1,2,11,3,10,3,2,28,0,1,1,3,12,3,2,1,1,1,2,1,0,1,2,14,29 minutes,365,149,514,10950,22078,33028
MH-1761,Ratnagiri,Ratnagiri City,Maharashtra,Semi-Urban,District General Hospital Ratnagiri City,31.08.2020,14,2,12,12,1,2,1,2,1,1,2,10,1,7,2,2,21,0,2,2,1,8,2,1,1,1,1,1,2,0,0,1,10,35 minutes,365,149,514,10950,22078,33028
MH-1762,Ratnagiri,Ratnagiri City,Maharashtra,Semi-Urban,Community Trauma Centre Ratnagiri City,31.08.2020,27,5,22,23,1,3,4,1,1,1,2,13,4,17,2,3,29,1,3,1,1,16,2,2,1,1,1,1,1,0,2,0,11,37 minutes,365,149,514,10950,22078,33028
MH-1763,Ratnagiri,Chiplun,Maharashtra,Semi-Urban,District Medical Trust Chiplun,31.08.2020,17,6,11,16,1,1,2,2,1,1,2,10,4,9,2,1,23,0,2,2,1,10,2,3,1,1,1,1,2,1,2,2,16,53 minutes,365,149,514,10950,22078,33028
MH-1764,Ratnagiri,Chiplun,Maharashtra,Semi-Urban,Lok Super Speciality Hospital Chiplun,31.08.2020,14,3,11,13,1,1,2,1,1,1,2,9,3,7,2,1,20,0,3,1,1,8,3,1,1,1,1,1,1,0,1,1,11,33 minutes,365,149,514,10950,22078,33028
MH-1765,Ratnagiri,Chiplun,Maharashtra,Semi-Urban,General Medical Centre Chiplun,31.08.2020,20,5,15,18,1,2,3,2,1,1,4,14,4,15,2,1,23,0,2,1,1,12,4,3,1,1,1,2,1,1,2,0,16,36 minutes,365,149,514,10950,22078,33028
